PFSW	03/31/2015 	10.99
PFSW	03/30/2015 	10.99
PFSW	03/27/2015 	11.16
PFSW	03/26/2015 	11.11
PFSW	03/25/2015 	11.25
PFSW	03/24/2015 	11.44
PFSW	03/23/2015 	11.41
PFSW	03/20/2015 	11.14
PFSW	03/19/2015 	11.08
PFSW	03/18/2015 	10.99
PFSW	03/17/2015 	10.90
PFSW	03/16/2015 	10.87
PFSW	03/13/2015 	10.82
PFSW	03/12/2015 	10.65
PFSW	03/11/2015 	10.73
PFSW	03/10/2015 	10.93
PFSW	03/09/2015 	10.95
PFSW	03/06/2015 	11.17
PFSW	03/05/2015 	11.40
PFSW	03/04/2015 	10.89
PFSW	03/03/2015 	10.95
PFSW	03/02/2015 	10.93
PFSW	02/27/2015 	11.19
PFSW	02/26/2015 	10.83
PFSW	02/25/2015 	10.86
PFSW	02/24/2015 	10.79
PFSW	02/23/2015 	10.83
PFSW	02/20/2015 	10.83
PFSW	02/19/2015 	10.86
PFSW	02/18/2015 	10.81
PFSW	02/17/2015 	10.25
PFSW	02/13/2015 	10.23
PFSW	02/12/2015 	10.72
PFSW	02/11/2015 	10.64
PFSW	02/10/2015 	10.94
PFSW	02/09/2015 	10.96
PFSW	02/06/2015 	11.15
PFSW	02/05/2015 	11.34
PFSW	02/04/2015 	11.28
PFSW	02/03/2015 	11.28
PFSW	02/02/2015 	11.39
PFSW	01/30/2015 	11.72
PFSW	01/29/2015 	11.19
PFSW	01/28/2015 	11.16
PFSW	01/27/2015 	11.14
PFSW	01/26/2015 	11.31
PFSW	01/23/2015 	11.48
PFSW	01/22/2015 	11.50
PFSW	01/21/2015 	11.40
PFSW	01/20/2015 	11.46
PFSW	01/16/2015 	11.73
PFSW	01/15/2015 	11.78
PFSW	01/14/2015 	11.85
PFSW	01/13/2015 	11.71
PFSW	01/12/2015 	11.74
PFSW	01/09/2015 	11.81
PFSW	01/08/2015 	11.87
PFSW	01/07/2015 	11.88
PFSW	01/06/2015 	12.03
PFSW	01/05/2015 	12.21
PFSW	01/02/2015 	12.56
PFSW	12/31/2014 	12.66
PFSW	12/30/2014 	12.23
PFSW	12/29/2014 	12.19
PFSW	12/26/2014 	11.96
PFSW	12/24/2014 	11.40
PFSW	12/23/2014 	11.18
PFSW	12/22/2014 	11.15
PFSW	12/19/2014 	10.52
PFSW	12/18/2014 	10.38
PFSW	12/17/2014 	10.41
PFSW	12/16/2014 	10.39
PFSW	12/15/2014 	10.41
PFSW	12/12/2014 	10.48
PFSW	12/11/2014 	10.31
PFSW	12/10/2014 	10.78
PFSW	12/09/2014 	10.81
PFSW	12/08/2014 	10.66
PFSW	12/05/2014 	10.82
PFSW	12/04/2014 	10.83
PFSW	12/03/2014 	10.82
PFSW	12/02/2014 	10.99
PFSW	12/01/2014 	10.94
PFSW	11/28/2014 	10.92
PFSW	11/26/2014 	10.77
PFSW	11/25/2014 	10.73
PFSW	11/24/2014 	10.95
PFSW	11/21/2014 	10.82
PFSW	11/20/2014 	10.99
PFSW	11/19/2014 	10.95
PFSW	11/18/2014 	11.19
PFSW	11/17/2014 	11.34
PFSW	11/14/2014 	11.34
PFSW	11/13/2014 	11.58
PFSW	11/12/2014 	11.73
PFSW	11/11/2014 	11.17
PFSW	11/10/2014 	11.34
PFSW	11/07/2014 	11.80
PFSW	11/06/2014 	11.88
PFSW	11/05/2014 	11.89
PFSW	11/04/2014 	12.29
PFSW	11/03/2014 	12.20
PFSW	10/31/2014 	11.77
PFSW	10/30/2014 	11.69
PFSW	10/29/2014 	11.54
PFSW	10/28/2014 	10.98
PFSW	10/27/2014 	10.73
PFSW	10/24/2014 	10.81
PFSW	10/23/2014 	10.86
PFSW	10/22/2014 	10.81
PFSW	10/21/2014 	10.87
PFSW	10/20/2014 	10.80
PFSW	10/17/2014 	10.37
PFSW	10/16/2014 	10.21
PFSW	10/15/2014 	9.76
PFSW	10/14/2014 	9.99
PFSW	10/13/2014 	10.15
PFSW	10/10/2014 	10.26
PFSW	10/09/2014 	10.48
PFSW	10/08/2014 	10.84
PFSW	10/07/2014 	10.70
PFSW	10/06/2014 	10.68
PFSW	10/03/2014 	10.85
PFSW	10/02/2014 	10.86
PFSW	10/01/2014 	10.95
PFSW	09/30/2014 	10.88
PFSW	09/29/2014 	10.67
PFSW	09/26/2014 	10.36
PFSW	09/25/2014 	10.14
PFSW	09/24/2014 	10.61
PFSW	09/23/2014 	10.63
PFSW	09/22/2014 	10.06
PFSW	09/19/2014 	9.96
PFSW	09/18/2014 	9.79
PFSW	09/17/2014 	9.33
PFSW	09/16/2014 	9.08
PFSW	09/15/2014 	8.86
PFSW	09/12/2014 	9.04
PFSW	09/11/2014 	8.76
PFSW	09/10/2014 	8.79
