IDTI	03/31/2015 	20.02
IDTI	03/30/2015 	20.42
IDTI	03/27/2015 	19.79
IDTI	03/26/2015 	19.40
IDTI	03/25/2015 	19.54
IDTI	03/24/2015 	21.50
IDTI	03/23/2015 	21.07
IDTI	03/20/2015 	21.53
IDTI	03/19/2015 	20.85
IDTI	03/18/2015 	20.46
IDTI	03/17/2015 	20.44
IDTI	03/16/2015 	20.53
IDTI	03/13/2015 	20.45
IDTI	03/12/2015 	20.55
IDTI	03/11/2015 	20.16
IDTI	03/10/2015 	19.61
IDTI	03/09/2015 	20.00
IDTI	03/06/2015 	19.84
IDTI	03/05/2015 	20.24
IDTI	03/04/2015 	20.40
IDTI	03/03/2015 	20.31
IDTI	03/02/2015 	21.21
IDTI	02/27/2015 	20.64
IDTI	02/26/2015 	20.74
IDTI	02/25/2015 	20.80
IDTI	02/24/2015 	21.07
IDTI	02/23/2015 	20.60
IDTI	02/20/2015 	20.84
IDTI	02/19/2015 	20.90
IDTI	02/18/2015 	20.68
IDTI	02/17/2015 	20.92
IDTI	02/13/2015 	20.56
IDTI	02/12/2015 	20.94
IDTI	02/11/2015 	20.74
IDTI	02/10/2015 	20.27
IDTI	02/09/2015 	19.85
IDTI	02/06/2015 	20.27
IDTI	02/05/2015 	20.24
IDTI	02/04/2015 	19.66
IDTI	02/03/2015 	19.25
IDTI	02/02/2015 	18.64
IDTI	01/30/2015 	18.29
IDTI	01/29/2015 	18.78
IDTI	01/28/2015 	18.38
IDTI	01/27/2015 	18.43
IDTI	01/26/2015 	18.86
IDTI	01/23/2015 	18.93
IDTI	01/22/2015 	18.69
IDTI	01/21/2015 	18.42
IDTI	01/20/2015 	17.59
IDTI	01/16/2015 	17.44
IDTI	01/15/2015 	17.01
IDTI	01/14/2015 	17.08
IDTI	01/13/2015 	17.43
IDTI	01/12/2015 	17.80
IDTI	01/09/2015 	18.32
IDTI	01/08/2015 	18.53
IDTI	01/07/2015 	18.26
IDTI	01/06/2015 	17.25
IDTI	01/05/2015 	18.90
IDTI	01/02/2015 	19.60
IDTI	12/31/2014 	19.60
IDTI	12/30/2014 	19.80
