IMMR	03/31/2015 	9.18
IMMR	03/30/2015 	9.00
IMMR	03/27/2015 	8.63
IMMR	03/26/2015 	8.73
IMMR	03/25/2015 	8.72
IMMR	03/24/2015 	9.18
IMMR	03/23/2015 	9.21
IMMR	03/20/2015 	8.50
IMMR	03/19/2015 	8.33
IMMR	03/18/2015 	8.42
IMMR	03/17/2015 	7.98
IMMR	03/16/2015 	8.01
IMMR	03/13/2015 	8.27
IMMR	03/12/2015 	8.26
IMMR	03/11/2015 	8.40
IMMR	03/10/2015 	7.78
IMMR	03/09/2015 	8.28
IMMR	03/06/2015 	8.04
IMMR	03/05/2015 	8.40
IMMR	03/04/2015 	8.32
IMMR	03/03/2015 	8.09
IMMR	03/02/2015 	7.91
IMMR	02/27/2015 	8.32
IMMR	02/26/2015 	8.50
IMMR	02/25/2015 	8.42
IMMR	02/24/2015 	8.45
IMMR	02/23/2015 	8.66
IMMR	02/20/2015 	8.80
IMMR	02/19/2015 	8.77
IMMR	02/18/2015 	8.67
IMMR	02/17/2015 	8.80
IMMR	02/13/2015 	9.01
IMMR	02/12/2015 	9.10
IMMR	02/11/2015 	8.87
IMMR	02/10/2015 	9.55
IMMR	02/09/2015 	9.58
IMMR	02/06/2015 	9.73
IMMR	02/05/2015 	9.68
IMMR	02/04/2015 	9.63
IMMR	02/03/2015 	9.89
IMMR	02/02/2015 	9.50
IMMR	01/30/2015 	9.41
IMMR	01/29/2015 	9.76
IMMR	01/28/2015 	9.44
IMMR	01/27/2015 	9.51
IMMR	01/26/2015 	9.59
IMMR	01/23/2015 	9.16
IMMR	01/22/2015 	9.20
IMMR	01/21/2015 	9.15
IMMR	01/20/2015 	9.36
IMMR	01/16/2015 	8.93
IMMR	01/15/2015 	8.70
IMMR	01/14/2015 	9.17
IMMR	01/13/2015 	8.76
IMMR	01/12/2015 	8.55
IMMR	01/09/2015 	8.52
IMMR	01/08/2015 	8.56
IMMR	01/07/2015 	8.36
IMMR	01/06/2015 	8.66
IMMR	01/05/2015 	9.12
IMMR	01/02/2015 	9.25
IMMR	12/31/2014 	9.47
IMMR	12/30/2014 	9.32
IMMR	12/29/2014 	9.24
IMMR	12/26/2014 	9.52
IMMR	12/24/2014 	9.45
IMMR	12/23/2014 	8.98
IMMR	12/22/2014 	9.08
IMMR	12/19/2014 	8.91
IMMR	12/18/2014 	8.99
IMMR	12/17/2014 	9.02
IMMR	12/16/2014 	8.68
IMMR	12/15/2014 	8.71
IMMR	12/12/2014 	8.93
IMMR	12/11/2014 	8.81
IMMR	12/10/2014 	8.83
IMMR	12/09/2014 	9.03
IMMR	12/08/2014 	8.66
IMMR	12/05/2014 	8.62
IMMR	12/04/2014 	8.34
IMMR	12/03/2014 	8.43
IMMR	12/02/2014 	8.32
IMMR	12/01/2014 	8.27
IMMR	11/28/2014 	8.67
IMMR	11/26/2014 	8.80
IMMR	11/25/2014 	8.66
IMMR	11/24/2014 	8.72
IMMR	11/21/2014 	8.78
IMMR	11/20/2014 	8.76
IMMR	11/19/2014 	8.62
IMMR	11/18/2014 	8.97
IMMR	11/17/2014 	9.09
IMMR	11/14/2014 	9.19
IMMR	11/13/2014 	8.68
IMMR	11/12/2014 	9.24
IMMR	11/11/2014 	9.19
IMMR	11/10/2014 	8.97
IMMR	11/07/2014 	9.08
IMMR	11/06/2014 	8.85
IMMR	11/05/2014 	8.49
IMMR	11/04/2014 	8.71
IMMR	11/03/2014 	8.62
IMMR	10/31/2014 	8.42
IMMR	10/30/2014 	8.48
IMMR	10/29/2014 	8.36
IMMR	10/28/2014 	8.33
IMMR	10/27/2014 	7.80
IMMR	10/24/2014 	7.75
IMMR	10/23/2014 	7.88
IMMR	10/22/2014 	7.53
IMMR	10/21/2014 	7.77
IMMR	10/20/2014 	7.79
IMMR	10/17/2014 	7.81
IMMR	10/16/2014 	7.87
IMMR	10/15/2014 	7.51
IMMR	10/14/2014 	7.64
IMMR	10/13/2014 	7.86
IMMR	10/10/2014 	7.77
IMMR	10/09/2014 	7.91
IMMR	10/08/2014 	8.20
IMMR	10/07/2014 	7.93
IMMR	10/06/2014 	8.01
IMMR	10/03/2014 	8.27
IMMR	10/02/2014 	8.35
IMMR	10/01/2014 	8.16
IMMR	09/30/2014 	8.58
IMMR	09/29/2014 	8.92
IMMR	09/26/2014 	9.05
IMMR	09/25/2014 	9.03
IMMR	09/24/2014 	8.99
IMMR	09/23/2014 	9.07
IMMR	09/22/2014 	9.03
IMMR	09/19/2014 	8.95
IMMR	09/18/2014 	9.40
IMMR	09/17/2014 	9.58
IMMR	09/16/2014 	9.54
IMMR	09/15/2014 	9.65
IMMR	09/12/2014 	9.96
IMMR	09/11/2014 	10.01
IMMR	09/10/2014 	9.93
IMMR	09/09/2014 	9.86
IMMR	09/08/2014 	11.19
IMMR	09/05/2014 	10.26
IMMR	09/04/2014 	10.33
IMMR	09/03/2014 	10.23
IMMR	09/02/2014 	10.46
IMMR	08/29/2014 	10.48
IMMR	08/28/2014 	10.33
IMMR	08/27/2014 	10.45
IMMR	08/26/2014 	10.59
IMMR	08/25/2014 	10.33
IMMR	08/22/2014 	10.52
IMMR	08/21/2014 	10.74
IMMR	08/20/2014 	10.71
IMMR	08/19/2014 	10.80
IMMR	08/18/2014 	10.81
IMMR	08/15/2014 	10.73
IMMR	08/14/2014 	10.84
IMMR	08/13/2014 	10.89
IMMR	08/12/2014 	10.76
IMMR	08/11/2014 	10.73
IMMR	08/08/2014 	10.71
IMMR	08/07/2014 	10.74
IMMR	08/06/2014 	10.88
IMMR	08/05/2014 	10.65
IMMR	08/04/2014 	10.78
IMMR	08/01/2014 	10.50
IMMR	07/31/2014 	13.65
IMMR	07/30/2014 	13.87
IMMR	07/29/2014 	13.38
IMMR	07/28/2014 	13.45
IMMR	07/25/2014 	13.14
IMMR	07/24/2014 	13.56
IMMR	07/23/2014 	13.59
IMMR	07/22/2014 	13.86
IMMR	07/21/2014 	13.74
IMMR	07/18/2014 	13.88
IMMR	07/17/2014 	12.93
IMMR	07/16/2014 	13.63
IMMR	07/15/2014 	13.74
IMMR	07/14/2014 	14.40
IMMR	07/11/2014 	14.28
IMMR	07/10/2014 	14.01
IMMR	07/09/2014 	12.57
IMMR	07/08/2014 	12.47
IMMR	07/07/2014 	12.70
IMMR	07/03/2014 	13.06
IMMR	07/02/2014 	12.80
IMMR	07/01/2014 	12.88
IMMR	06/30/2014 	12.72
IMMR	06/27/2014 	11.48
IMMR	06/26/2014 	11.39
IMMR	06/25/2014 	11.36
IMMR	06/24/2014 	11.27
IMMR	06/23/2014 	11.42
IMMR	06/20/2014 	11.52
IMMR	06/19/2014 	11.48
IMMR	06/18/2014 	11.59
IMMR	06/17/2014 	11.64
IMMR	06/16/2014 	11.21
IMMR	06/13/2014 	11.04
IMMR	06/12/2014 	11.17
IMMR	06/11/2014 	11.24
IMMR	06/10/2014 	11.21
IMMR	06/09/2014 	11.17
IMMR	06/06/2014 	10.97
IMMR	06/05/2014 	10.56
IMMR	06/04/2014 	10.39
IMMR	06/03/2014 	10.40
IMMR	06/02/2014 	10.58
IMMR	05/30/2014 	10.81
IMMR	05/29/2014 	10.86
IMMR	05/28/2014 	10.72
IMMR	05/27/2014 	10.75
IMMR	05/23/2014 	10.65
IMMR	05/22/2014 	10.60
IMMR	05/21/2014 	10.45
IMMR	05/20/2014 	10.63
IMMR	05/19/2014 	10.71
IMMR	05/16/2014 	10.62
IMMR	05/15/2014 	10.39
IMMR	05/14/2014 	10.55
IMMR	05/13/2014 	10.79
IMMR	05/12/2014 	11.03
IMMR	05/09/2014 	10.40
IMMR	05/08/2014 	10.16
IMMR	05/07/2014 	10.15
IMMR	05/06/2014 	10.30
IMMR	05/05/2014 	10.55
