KTCC	03/31/2015 	10.76
KTCC	03/30/2015 	10.77
KTCC	03/27/2015 	10.75
KTCC	03/26/2015 	10.36
KTCC	03/25/2015 	10.34
KTCC	03/24/2015 	10.16
KTCC	03/23/2015 	10.18
KTCC	03/20/2015 	9.76
KTCC	03/19/2015 	10.19
KTCC	03/18/2015 	10.20
KTCC	03/17/2015 	10.24
KTCC	03/16/2015 	10.27
KTCC	03/13/2015 	10.21
KTCC	03/12/2015 	10.22
KTCC	03/11/2015 	10.17
KTCC	03/10/2015 	10.10
KTCC	03/09/2015 	10.05
KTCC	03/06/2015 	10.23
KTCC	03/05/2015 	10.19
KTCC	03/04/2015 	10.17
KTCC	03/03/2015 	10.18
KTCC	03/02/2015 	10.17
KTCC	02/27/2015 	10.29
KTCC	02/26/2015 	10.03
KTCC	02/25/2015 	9.74
KTCC	02/24/2015 	9.73
KTCC	02/23/2015 	9.76
KTCC	02/20/2015 	9.79
KTCC	02/19/2015 	9.75
KTCC	02/18/2015 	9.67
KTCC	02/17/2015 	9.61
KTCC	02/13/2015 	9.70
KTCC	02/12/2015 	9.75
KTCC	02/11/2015 	9.60
KTCC	02/10/2015 	9.62
KTCC	02/09/2015 	9.61
KTCC	02/06/2015 	9.66
KTCC	02/05/2015 	9.63
KTCC	02/04/2015 	9.57
KTCC	02/03/2015 	9.26
KTCC	02/02/2015 	9.25
KTCC	01/30/2015 	9.22
KTCC	01/29/2015 	9.22
KTCC	01/28/2015 	9.20
KTCC	01/27/2015 	8.61
KTCC	01/26/2015 	8.46
KTCC	01/23/2015 	8.47
KTCC	01/22/2015 	8.29
KTCC	01/21/2015 	8.03
KTCC	01/20/2015 	8.01
KTCC	01/16/2015 	8.19
KTCC	01/15/2015 	8.16
KTCC	01/14/2015 	8.31
KTCC	01/13/2015 	8.54
KTCC	01/12/2015 	8.44
KTCC	01/09/2015 	8.52
KTCC	01/08/2015 	8.39
KTCC	01/07/2015 	8.04
KTCC	01/06/2015 	8.05
KTCC	01/05/2015 	8.05
KTCC	01/02/2015 	8.40
KTCC	12/31/2014 	7.94
KTCC	12/30/2014 	8.12
KTCC	12/29/2014 	8.12
KTCC	12/26/2014 	8.07
KTCC	12/24/2014 	7.99
KTCC	12/23/2014 	7.99
KTCC	12/22/2014 	8.01
KTCC	12/19/2014 	7.97
KTCC	12/18/2014 	8.02
KTCC	12/17/2014 	8.06
KTCC	12/16/2014 	8.00
KTCC	12/15/2014 	8.01
KTCC	12/12/2014 	7.98
KTCC	12/11/2014 	8.10
KTCC	12/10/2014 	8.02
KTCC	12/09/2014 	8.05
KTCC	12/08/2014 	7.99
KTCC	12/05/2014 	7.95
KTCC	12/04/2014 	8.09
KTCC	12/03/2014 	8.00
KTCC	12/02/2014 	8.00
KTCC	12/01/2014 	8.01
KTCC	11/28/2014 	8.19
KTCC	11/26/2014 	8.19
KTCC	11/25/2014 	8.16
KTCC	11/24/2014 	8.20
KTCC	11/21/2014 	8.30
KTCC	11/20/2014 	8.16
KTCC	11/19/2014 	8.09
KTCC	11/18/2014 	8.29
KTCC	11/17/2014 	8.59
KTCC	11/14/2014 	8.56
KTCC	11/13/2014 	8.56
KTCC	11/12/2014 	8.54
KTCC	11/11/2014 	8.68
KTCC	11/10/2014 	8.75
KTCC	11/07/2014 	8.63
KTCC	11/06/2014 	8.83
KTCC	11/05/2014 	8.84
KTCC	11/04/2014 	8.62
KTCC	11/03/2014 	8.72
KTCC	10/31/2014 	8.22
KTCC	10/30/2014 	7.94
KTCC	10/29/2014 	7.87
KTCC	10/28/2014 	7.96
KTCC	10/27/2014 	7.92
KTCC	10/24/2014 	8.29
KTCC	10/23/2014 	8.23
KTCC	10/22/2014 	8.14
KTCC	10/21/2014 	8.13
KTCC	10/20/2014 	8.43
KTCC	10/17/2014 	8.46
KTCC	10/16/2014 	8.48
KTCC	10/15/2014 	8.46
KTCC	10/14/2014 	10.10
KTCC	10/13/2014 	10.30
KTCC	10/10/2014 	10.26
KTCC	10/09/2014 	10.30
KTCC	10/08/2014 	10.50
KTCC	10/07/2014 	10.40
KTCC	10/06/2014 	10.42
KTCC	10/03/2014 	10.58
KTCC	10/02/2014 	10.40
KTCC	10/01/2014 	10.41
KTCC	09/30/2014 	10.57
KTCC	09/29/2014 	10.56
KTCC	09/26/2014 	10.61
KTCC	09/25/2014 	10.46
KTCC	09/24/2014 	10.52
KTCC	09/23/2014 	10.50
KTCC	09/22/2014 	10.53
KTCC	09/19/2014 	10.59
KTCC	09/18/2014 	10.44
KTCC	09/17/2014 	10.57
KTCC	09/16/2014 	10.61
KTCC	09/15/2014 	10.57
KTCC	09/12/2014 	10.50
