EGHT	03/31/2015 	8.40
EGHT	03/30/2015 	8.45
EGHT	03/27/2015 	8.41
EGHT	03/26/2015 	8.38
EGHT	03/25/2015 	8.51
EGHT	03/24/2015 	8.78
EGHT	03/23/2015 	8.71
EGHT	03/20/2015 	8.17
EGHT	03/19/2015 	7.84
EGHT	03/18/2015 	7.95
EGHT	03/17/2015 	7.55
EGHT	03/16/2015 	7.50
EGHT	03/13/2015 	7.27
EGHT	03/12/2015 	7.23
EGHT	03/11/2015 	7.27
EGHT	03/10/2015 	7.18
EGHT	03/09/2015 	7.06
EGHT	03/06/2015 	7.12
EGHT	03/05/2015 	7.51
EGHT	03/04/2015 	7.44
EGHT	03/03/2015 	7.66
EGHT	03/02/2015 	7.75
EGHT	02/27/2015 	7.41
EGHT	02/26/2015 	7.41
EGHT	02/25/2015 	7.42
EGHT	02/24/2015 	7.64
EGHT	02/23/2015 	7.51
EGHT	02/20/2015 	7.62
EGHT	02/19/2015 	7.68
EGHT	02/18/2015 	7.70
EGHT	02/17/2015 	7.85
EGHT	02/13/2015 	7.96
EGHT	02/12/2015 	7.93
EGHT	02/11/2015 	7.86
EGHT	02/10/2015 	7.72
EGHT	02/09/2015 	7.64
EGHT	02/06/2015 	7.90
EGHT	02/05/2015 	7.98
EGHT	02/04/2015 	8.10
EGHT	02/03/2015 	7.97
EGHT	02/02/2015 	7.97
EGHT	01/30/2015 	7.71
EGHT	01/29/2015 	7.84
EGHT	01/28/2015 	7.94
EGHT	01/27/2015 	7.95
EGHT	01/26/2015 	7.93
EGHT	01/23/2015 	8.16
EGHT	01/22/2015 	8.80
EGHT	01/21/2015 	8.69
EGHT	01/20/2015 	8.93
EGHT	01/16/2015 	9.13
EGHT	01/15/2015 	8.75
EGHT	01/14/2015 	9.09
EGHT	01/13/2015 	9.15
EGHT	01/12/2015 	8.70
EGHT	01/09/2015 	8.72
EGHT	01/08/2015 	8.91
EGHT	01/07/2015 	8.77
EGHT	01/06/2015 	8.66
EGHT	01/05/2015 	8.84
EGHT	01/02/2015 	9.06
EGHT	12/31/2014 	9.16
EGHT	12/30/2014 	9.13
EGHT	12/29/2014 	9.21
EGHT	12/26/2014 	9.31
EGHT	12/24/2014 	9.19
EGHT	12/23/2014 	9.22
EGHT	12/22/2014 	9.19
EGHT	12/19/2014 	8.92
EGHT	12/18/2014 	8.88
EGHT	12/17/2014 	8.30
EGHT	12/16/2014 	8.00
EGHT	12/15/2014 	7.96
EGHT	12/12/2014 	8.00
EGHT	12/11/2014 	8.10
EGHT	12/10/2014 	7.86
EGHT	12/09/2014 	8.16
EGHT	12/08/2014 	7.60
EGHT	12/05/2014 	7.71
EGHT	12/04/2014 	7.63
EGHT	12/03/2014 	7.66
EGHT	12/02/2014 	7.68
EGHT	12/01/2014 	7.74
EGHT	11/28/2014 	7.78
EGHT	11/26/2014 	8.04
EGHT	11/25/2014 	7.86
EGHT	11/24/2014 	7.76
EGHT	11/21/2014 	7.57
EGHT	11/20/2014 	7.63
EGHT	11/19/2014 	7.52
EGHT	11/18/2014 	7.71
EGHT	11/17/2014 	7.70
EGHT	11/14/2014 	8.01
EGHT	11/13/2014 	7.92
EGHT	11/12/2014 	7.96
EGHT	11/11/2014 	7.98
EGHT	11/10/2014 	7.94
EGHT	11/07/2014 	7.64
EGHT	11/06/2014 	7.53
EGHT	11/05/2014 	7.57
EGHT	11/04/2014 	7.71
EGHT	11/03/2014 	7.73
EGHT	10/31/2014 	7.86
EGHT	10/30/2014 	7.82
EGHT	10/29/2014 	7.75
EGHT	10/28/2014 	7.94
EGHT	10/27/2014 	7.58
EGHT	10/24/2014 	7.28
EGHT	10/23/2014 	7.70
EGHT	10/22/2014 	6.70
EGHT	10/21/2014 	6.86
EGHT	10/20/2014 	6.94
EGHT	10/17/2014 	7.01
EGHT	10/16/2014 	7.01
EGHT	10/15/2014 	6.89
EGHT	10/14/2014 	6.06
EGHT	10/13/2014 	5.84
EGHT	10/10/2014 	5.80
EGHT	10/09/2014 	6.32
EGHT	10/08/2014 	6.56
EGHT	10/07/2014 	6.25
EGHT	10/06/2014 	6.37
EGHT	10/03/2014 	6.47
EGHT	10/02/2014 	6.58
EGHT	10/01/2014 	6.42
EGHT	09/30/2014 	6.68
EGHT	09/29/2014 	6.75
EGHT	09/26/2014 	6.88
EGHT	09/25/2014 	6.49
EGHT	09/24/2014 	6.93
EGHT	09/23/2014 	6.81
EGHT	09/22/2014 	6.98
EGHT	09/19/2014 	7.10
EGHT	09/18/2014 	7.28
EGHT	09/17/2014 	7.22
EGHT	09/16/2014 	7.20
EGHT	09/15/2014 	7.38
EGHT	09/12/2014 	7.99
EGHT	09/11/2014 	7.97
EGHT	09/10/2014 	7.96
EGHT	09/09/2014 	7.83
EGHT	09/08/2014 	7.92
EGHT	09/05/2014 	7.72
EGHT	09/04/2014 	7.59
EGHT	09/03/2014 	7.72
EGHT	09/02/2014 	7.83
EGHT	08/29/2014 	7.77
EGHT	08/28/2014 	7.77
EGHT	08/27/2014 	7.86
EGHT	08/26/2014 	7.91
EGHT	08/25/2014 	7.83
EGHT	08/22/2014 	7.84
EGHT	08/21/2014 	7.85
EGHT	08/20/2014 	7.89
EGHT	08/19/2014 	7.97
EGHT	08/18/2014 	7.98
EGHT	08/15/2014 	7.88
