DWCH	03/31/2015 	6.79
DWCH	03/30/2015 	6.81
DWCH	03/27/2015 	6.89
DWCH	03/26/2015 	6.42
DWCH	03/25/2015 	5.98
DWCH	03/24/2015 	6.00
DWCH	03/23/2015 	6.27
DWCH	03/20/2015 	5.92
DWCH	03/19/2015 	6.04
DWCH	03/18/2015 	6.18
DWCH	03/17/2015 	6.34
DWCH	03/16/2015 	6.45
DWCH	03/13/2015 	6.65
DWCH	03/12/2015 	6.70
DWCH	03/11/2015 	6.71
DWCH	03/10/2015 	6.65
DWCH	03/09/2015 	6.72
DWCH	03/06/2015 	6.70
DWCH	03/05/2015 	6.48
DWCH	03/04/2015 	6.18
DWCH	03/03/2015 	6.51
DWCH	03/02/2015 	6.79
DWCH	02/27/2015 	6.65
DWCH	02/26/2015 	6.65
DWCH	02/25/2015 	6.63
DWCH	02/24/2015 	6.83
DWCH	02/23/2015 	6.71
DWCH	02/20/2015 	6.78
DWCH	02/19/2015 	6.79
DWCH	02/18/2015 	6.70
DWCH	02/17/2015 	6.74
DWCH	02/13/2015 	6.26
DWCH	02/12/2015 	6.44
DWCH	02/11/2015 	6.30
DWCH	02/10/2015 	6.24
DWCH	02/09/2015 	6.25
DWCH	02/06/2015 	6.24
DWCH	02/05/2015 	6.08
DWCH	02/04/2015 	5.73
DWCH	02/03/2015 	5.74
DWCH	02/02/2015 	5.77
DWCH	01/30/2015 	5.87
DWCH	01/29/2015 	6.08
DWCH	01/28/2015 	6.06
DWCH	01/27/2015 	6.00
DWCH	01/26/2015 	6.10
DWCH	01/23/2015 	5.84
DWCH	01/22/2015 	5.75
DWCH	01/21/2015 	5.37
DWCH	01/20/2015 	5.69
DWCH	01/16/2015 	5.74
DWCH	01/15/2015 	5.65
DWCH	01/14/2015 	5.76
DWCH	01/13/2015 	7.62
DWCH	01/12/2015 	7.76
DWCH	01/09/2015 	7.97
DWCH	01/08/2015 	8.04
DWCH	01/07/2015 	8.06
DWCH	01/06/2015 	8.20
DWCH	01/05/2015 	8.26
DWCH	01/02/2015 	8.70
DWCH	12/31/2014 	8.99
DWCH	12/30/2014 	8.90
DWCH	12/29/2014 	9.00
DWCH	12/26/2014 	8.92
DWCH	12/24/2014 	9.08
DWCH	12/23/2014 	9.15
DWCH	12/22/2014 	9.09
DWCH	12/19/2014 	8.64
DWCH	12/18/2014 	8.69
DWCH	12/17/2014 	8.38
DWCH	12/16/2014 	8.40
DWCH	12/15/2014 	8.42
DWCH	12/12/2014 	8.56
DWCH	12/11/2014 	8.64
DWCH	12/10/2014 	8.65
DWCH	12/09/2014 	8.78
DWCH	12/08/2014 	8.86
DWCH	12/05/2014 	8.86
DWCH	12/04/2014 	8.70
DWCH	12/03/2014 	8.72
DWCH	12/02/2014 	8.88
DWCH	12/01/2014 	8.89
DWCH	11/28/2014 	9.11
DWCH	11/26/2014 	9.17
DWCH	11/25/2014 	9.12
DWCH	11/24/2014 	8.99
DWCH	11/21/2014 	8.97
DWCH	11/20/2014 	9.16
DWCH	11/19/2014 	10.99
DWCH	11/18/2014 	11.02
DWCH	11/17/2014 	11.14
DWCH	11/14/2014 	11.07
DWCH	11/13/2014 	10.94
DWCH	11/12/2014 	10.69
DWCH	11/11/2014 	11.03
DWCH	11/10/2014 	11.01
DWCH	11/07/2014 	10.70
DWCH	11/06/2014 	10.58
DWCH	11/05/2014 	10.33
DWCH	11/04/2014 	10.90
DWCH	11/03/2014 	11.05
DWCH	10/31/2014 	11.05
DWCH	10/30/2014 	10.89
DWCH	10/29/2014 	10.49
DWCH	10/28/2014 	10.64
DWCH	10/27/2014 	10.29
DWCH	10/24/2014 	10.18
DWCH	10/23/2014 	10.00
DWCH	10/22/2014 	9.79
DWCH	10/21/2014 	10.03
DWCH	10/20/2014 	9.93
DWCH	10/17/2014 	9.91
DWCH	10/16/2014 	10.29
DWCH	10/15/2014 	8.79
DWCH	10/14/2014 	8.92
DWCH	10/13/2014 	9.15
DWCH	10/10/2014 	9.39
DWCH	10/09/2014 	9.56
DWCH	10/08/2014 	9.86
DWCH	10/07/2014 	9.80
DWCH	10/06/2014 	9.96
